income,credit_score,employment_years,loan_amount,loan_term,age,existing_debts,num_dependents,education,own_property,debt_to_income,loan_to_income,approved,avg_response_time,num_edits,inconsistency_score,session_duration,num_page_switches,behavior_score,fraud_score,is_fraud
86559.07,660,14.2,33637.75,60,30,2601.2,1,3,0,0.4539,0.3886,1,8.552,0,0.1564,82.87,0,0.0462,21.35,0
25582.2,511,17.26,20039.35,12,64,10401.28,0,1,0,5.067,0.7833,0,5.65,2,0.1982,24.78,1,0.0897,30.37,0
58841.2,762,1.32,10811.06,48,41,8134.35,2,1,0,1.703,0.1837,0,8.833,1,0.4768,14.44,0,0.1406,25.22,0
56144.04,597,1.73,67461.98,60,29,14215.47,4,3,1,3.3267,1.2016,0,7.324,4,0.0759,29.99,1,0.0886,34.65,0
89011.65,785,5.83,19099.65,60,39,7764.94,0,1,0,1.0983,0.2146,0,10.405,2,0.1395,11.6,1,0.079,0.0,0
66370.53,565,3.97,25012.34,84,44,17007.69,2,3,0,3.1655,0.3769,0,11.092,3,0.2517,20.91,2,0.1292,27.08,0
13259.77,629,21.97,73004.0,120,40,0.0,0,3,0,1.3214,5.5057,0,22.015,2,0.079,19.71,3,0.0886,0.0,0
31836.59,754,4.35,65165.64,12,51,6865.52,0,3,1,3.079,2.0469,0,13.407,2,0.082,16.19,2,0.0747,27.44,0
52892.29,610,2.15,22108.94,48,27,8727.27,0,1,0,2.0803,0.418,0,25.967,4,0.1407,27.95,0,0.1128,9.94,0
44035.93,664,15.87,24462.45,48,29,15458.08,0,0,1,4.3457,0.5555,0,7.158,1,0.2846,41.97,0,0.0911,26.82,0
63747.54,738,0.57,10493.96,24,27,0.0,0,3,1,0.0395,0.1646,1,30.096,0,0.1398,10.0,0,0.06,22.43,0
75671.1,589,0.71,8637.92,12,27,17536.58,2,3,1,2.8084,0.1142,0,11.632,1,0.0605,35.09,1,0.0463,10.87,0
68504.07,526,1.92,53981.88,120,37,4330.58,3,1,0,0.9477,0.788,0,42.629,2,0.2914,16.65,0,0.1364,15.3,0
43571.07,508,4.5,57995.87,24,25,6204.37,0,2,0,2.0282,1.3311,0,17.611,4,0.2033,17.75,0,0.1215,10.97,0
17756.64,692,21.31,41447.65,48,40,0.0,0,0,1,0.5602,2.3342,0,8.848,3,0.2023,56.11,0,0.1,16.12,0
38157.79,674,6.01,37112.02,60,43,6062.73,0,2,0,2.1401,0.9726,0,11.492,3,0.1969,25.19,1,0.1083,3.32,0
61636.07,735,1.37,20764.33,48,23,0.0,1,2,1,0.0809,0.3369,1,93.16,1,0.3452,32.15,0,0.1779,29.2,0
26910.02,615,8.36,85330.42,60,30,0.0,1,1,1,0.761,3.171,0,2.687,3,0.2063,22.52,0,0.0958,1.69,0
69369.4,511,1.76,10305.02,12,31,12489.68,3,1,0,2.1962,0.1486,0,8.032,6,0.3009,55.8,0,0.1659,15.62,0
80790.63,428,3.42,24233.21,48,34,22793.07,0,1,1,3.4575,0.3,0,13.012,3,0.3325,60.94,0,0.136,55.31,1
52563.48,850,11.03,36477.68,84,35,0.0,1,3,0,0.1666,0.694,1,27.967,3,0.1035,133.08,0,0.0912,1.24,0
12000.0,687,0.0,32850.82,48,46,7055.7,3,0,0,7.7127,2.7376,0,15.186,1,0.4216,63.41,0,0.132,44.29,1
24271.34,652,8.77,32815.89,120,47,0.0,2,1,1,0.3245,1.352,0,11.389,3,0.6878,17.36,1,0.2309,17.07,0
138330.92,665,5.03,23446.77,48,28,12073.51,2,0,0,1.088,0.1695,0,5.529,1,0.3313,37.22,1,0.1089,25.64,0
36293.87,511,4.8,46704.22,36,44,5826.44,2,2,1,2.2353,1.2868,0,8.33,0,0.1122,16.37,0,0.035,0.0,0
16460.54,568,7.23,14913.09,48,52,4845.97,3,3,1,3.7502,0.906,0,60.681,2,0.1557,15.89,0,0.1175,32.66,0
96701.68,796,2.01,29923.41,36,50,7986.1,1,3,1,1.0653,0.3094,0,2.825,3,0.2071,30.82,1,0.1036,2.49,0
49382.21,699,0.43,43509.55,36,39,0.0,1,2,1,0.2115,0.8811,1,4.324,1,0.091,33.69,0,0.0404,0.0,0
90013.71,571,0.16,26472.33,48,36,0.0,0,0,1,0.0706,0.2941,0,3.882,2,0.0691,67.22,1,0.056,7.02,0
57086.75,529,12.46,32962.03,24,21,6475.71,4,0,0,1.4998,0.5774,0,9.017,3,0.1073,18.88,1,0.0838,10.82,0
63083.06,593,7.1,37800.75,12,32,7894.52,3,1,0,1.6456,0.5992,0,14.331,1,0.2507,42.81,1,0.0961,12.06,0
59853.49,611,2.04,10461.6,24,21,16123.47,2,2,1,3.2745,0.1748,0,23.54,2,0.2006,73.51,1,0.1053,25.6,0
71942.22,824,3.09,11117.27,12,49,52129.27,1,2,0,8.7323,0.1545,0,7.851,1,0.2448,72.43,0,0.0817,27.14,0
171542.57,623,10.09,35848.38,120,34,6689.74,1,2,0,0.5181,0.209,0,2.097,3,0.2228,18.94,0,0.0994,18.94,0
83621.29,532,1.75,22126.95,120,36,0.0,0,3,0,0.0635,0.2646,0,3.03,3,0.0722,42.35,0,0.0626,0.72,0
20554.05,634,2.64,23012.34,24,30,7592.56,2,0,1,4.7014,1.1196,0,8.87,2,0.213,79.66,0,0.0886,33.04,0
62671.61,663,6.44,47565.11,120,21,1900.66,2,1,0,0.5461,0.759,0,1.762,3,0.0622,27.8,1,0.0665,15.06,0
91841.03,524,2.37,17279.14,36,44,5224.86,2,2,0,0.7278,0.1881,0,18.207,1,0.1321,45.39,0,0.0622,0.0,0
94986.06,676,2.68,6845.82,36,42,28937.31,0,3,1,3.6731,0.0721,0,6.11,1,0.2186,58.8,0,0.0737,37.3,0
38768.65,748,15.33,96477.85,48,47,4100.23,0,2,0,1.8664,2.4886,0,2.89,2,0.1244,20.48,0,0.0615,0.0,0
93033.92,652,2.19,72142.47,120,21,3330.52,0,3,0,0.6157,0.7754,0,8.709,4,0.0883,89.88,0,0.0853,5.02,0
81655.0,568,3.32,71550.6,84,51,16805.17,2,1,1,2.68,0.8763,0,11.335,3,0.1832,201.78,2,0.1122,13.51,0
201770.18,592,4.87,15859.34,60,35,6732.02,1,1,0,0.4192,0.0786,1,14.988,2,0.2097,12.4,0,0.0929,0.0,0
32451.41,490,0.81,31246.97,84,45,22661.48,2,1,1,8.6109,0.9629,0,38.674,4,0.1144,52.09,1,0.1243,40.81,0
37083.58,627,7.77,14407.84,120,21,0.0,4,1,1,0.0932,0.3885,0,33.597,1,0.3126,98.91,1,0.1276,0.0,0
41424.78,667,0.46,31603.6,84,41,14022.59,1,1,1,4.2452,0.7629,0,4.999,4,0.1534,19.52,0,0.0985,30.5,0
37435.62,559,5.61,26207.29,48,36,2183.94,1,2,1,0.8681,0.7001,0,8.946,1,0.3074,12.6,0,0.0983,18.11,0
30046.11,814,0.46,16305.59,36,34,0.0,1,2,1,0.1302,0.5427,1,3.486,1,0.0609,60.16,1,0.0396,0.0,0
12000.0,711,16.51,45575.98,48,35,6925.3,1,0,0,7.8368,3.798,0,21.379,0,0.1853,32.59,1,0.0716,32.22,0
38596.44,478,20.53,27772.93,24,30,5748.6,1,3,1,1.96,0.7196,0,9.807,2,0.2271,31.91,0,0.0929,7.84,0
60062.86,480,10.22,100685.31,60,21,67738.67,0,1,0,13.9359,1.6763,0,12.756,2,0.1887,31.57,0,0.0858,30.37,0
37373.9,551,1.7,34743.82,84,23,19216.49,1,3,0,6.3931,0.9296,0,13.546,2,0.1312,19.05,0,0.0721,17.79,0
142124.63,781,7.29,6272.11,12,37,18788.03,4,1,1,1.5969,0.0441,0,13.394,2,0.354,49.92,0,0.1277,18.11,0
49382.76,720,8.12,10118.47,120,51,7008.31,2,1,1,1.7522,0.2049,0,2.103,0,0.0468,12.3,0,0.0134,6.31,0
99714.46,786,3.66,128304.92,60,49,2479.81,3,2,1,0.6072,1.2867,0,18.882,1,0.0354,25.98,0,0.0386,16.16,0
56600.96,640,3.27,26020.14,120,39,0.0,1,1,0,0.1103,0.4597,1,13.949,1,0.1976,21.26,0,0.075,3.6,0
77228.51,621,1.02,38407.39,60,31,2043.3,0,2,1,0.4369,0.4973,1,15.447,0,0.1235,15.95,0,0.0437,5.48,0
57158.47,527,9.55,33068.09,120,59,5076.21,0,3,1,1.2046,0.5785,0,30.166,1,0.1539,86.52,2,0.0926,5.55,0
104071.3,671,4.01,82504.47,84,44,13192.32,1,2,1,1.7114,0.7928,0,5.608,1,0.6216,132.63,0,0.1741,8.77,0
50552.45,622,5.79,9513.89,36,43,74396.51,2,3,0,17.7052,0.1882,0,1.611,0,0.228,61.84,1,0.0658,34.52,0
64399.84,618,1.14,77964.89,48,22,35574.63,4,1,1,6.9194,1.2106,0,13.898,1,0.3029,39.25,0,0.1013,32.15,0
59963.01,785,0.4,74551.22,24,39,0.0,0,2,0,0.2984,1.2433,1,5.385,5,0.0415,22.4,1,0.0924,0.0,0
41833.09,628,0.0,32991.44,84,23,50348.81,0,2,0,14.632,0.7886,0,7.327,0,0.2034,13.23,1,0.0644,44.8,1
61251.3,759,9.96,42986.27,60,59,5325.66,1,1,1,1.2118,0.7018,0,9.772,4,0.1092,25.6,0,0.0914,0.19,0
167529.11,497,11.28,25825.36,60,27,11887.0,1,3,1,0.8885,0.1542,0,12.075,4,0.1271,30.64,0,0.0978,15.23,0
42246.71,850,7.75,10988.31,60,30,0.0,2,2,1,0.0624,0.2601,1,17.224,1,0.2856,26.83,1,0.1073,4.19,0
61741.14,606,8.08,47915.11,60,29,2459.9,1,1,1,0.6644,0.7761,0,11.447,2,0.1143,18.88,1,0.0736,4.93,0
97907.5,703,8.93,38571.8,24,32,11156.25,1,3,0,1.4619,0.394,0,4.701,2,0.0341,66.85,1,0.0479,9.39,0
91779.05,717,7.37,39096.32,60,44,0.0,4,1,1,0.1022,0.426,1,34.013,1,0.2637,54.81,1,0.1158,12.97,0
49337.71,595,5.35,44958.31,60,37,11489.4,2,3,0,3.0132,0.9112,0,12.42,1,0.1502,141.4,0,0.0619,31.52,0
13215.38,713,9.56,22185.26,60,37,0.0,1,2,1,0.4029,1.6787,0,6.723,0,0.2299,22.73,0,0.0631,7.87,0
65133.0,718,5.32,86735.91,120,44,11739.28,0,2,0,2.4824,1.3317,0,9.302,1,0.2152,42.74,0,0.0756,0.0,0
14462.14,575,6.26,33033.77,36,21,10407.87,3,3,1,9.1842,2.2842,0,23.932,1,0.2292,20.85,1,0.0987,39.13,0
110025.28,576,0.18,46728.62,24,45,5078.82,0,3,1,0.6559,0.4247,0,6.842,2,0.1018,47.65,1,0.0667,0.0,0
53809.79,644,0.95,27532.39,120,38,15726.28,1,1,1,3.6299,0.5117,0,3.097,1,0.1636,64.85,0,0.0575,27.77,0
84950.22,629,0.64,65032.64,36,29,25540.77,1,1,1,3.7916,0.7655,0,29.949,1,0.1751,54.62,0,0.0827,17.05,0
29846.98,765,7.33,35157.57,24,38,4457.29,0,2,1,2.0748,1.1779,0,8.042,1,0.344,129.84,2,0.1217,6.84,0
20871.1,703,10.84,31090.97,36,38,0.0,1,2,1,0.3575,1.4897,0,10.665,3,0.1601,28.99,0,0.0909,4.54,0
56580.23,633,0.24,72025.97,84,21,0.0,0,2,0,0.3055,1.273,0,4.686,3,0.1386,65.17,0,0.0806,18.25,0
48123.12,694,0.1,10722.87,24,52,26619.68,2,2,1,6.6914,0.2228,0,3.642,5,0.5201,65.28,1,0.2106,27.57,0
37408.47,455,16.76,27391.52,12,50,7103.55,0,2,1,2.4544,0.7322,0,6.174,2,0.0899,138.57,1,0.0631,0.0,0
51357.37,584,13.82,22065.72,84,22,20157.14,3,1,0,4.813,0.4297,0,5.43,2,0.2327,112.0,0,0.0907,32.45,0
224603.01,665,1.91,41899.19,48,28,6591.57,2,2,0,0.3969,0.1865,0,25.104,1,0.3649,48.52,1,0.1336,2.79,0
77574.11,740,2.39,40346.97,60,51,16235.76,0,2,1,2.6363,0.5201,0,9.327,0,0.2166,39.6,0,0.0619,3.61,0
87310.34,657,3.78,32608.6,24,44,0.0,2,3,1,0.0896,0.3735,1,28.066,1,0.1309,23.23,0,0.0701,7.23,0
77976.7,771,4.94,20658.84,24,41,0.0,3,2,0,0.0636,0.2649,1,33.664,2,0.1507,92.61,0,0.0937,3.98,0
110603.19,718,16.32,32350.34,48,41,12744.53,0,1,1,1.4529,0.2925,0,9.211,2,0.0404,41.31,1,0.0533,0.0,0
44154.96,596,0.84,40545.89,120,41,17115.25,1,3,0,4.8718,0.9183,0,1.121,4,0.0838,21.48,0,0.0779,21.49,0
15833.47,627,2.4,29261.2,84,25,14769.38,3,0,1,11.6371,1.8481,0,7.675,4,0.0852,11.76,0,0.0837,24.03,0
44191.05,676,8.79,67501.53,36,30,0.0,0,2,0,0.3666,1.5275,0,18.593,6,0.107,48.09,0,0.1262,21.92,0
76607.84,599,10.58,48913.54,24,47,990.21,2,2,1,0.3083,0.6385,0,6.255,4,0.1153,65.52,0,0.09,2.25,0
28756.23,777,0.47,33268.65,48,44,17026.26,0,2,0,7.3827,1.1569,0,31.022,3,0.1563,18.3,2,0.1219,35.62,0
44489.07,540,3.98,7151.57,12,40,27998.23,0,3,1,7.5905,0.1607,0,15.126,2,0.5798,10.0,2,0.2006,44.22,1
33507.57,668,3.16,28512.55,60,29,1618.88,2,1,1,0.784,0.8509,0,17.767,1,0.1055,100.22,1,0.0627,0.0,0
111984.54,706,3.53,49491.82,48,47,6250.19,0,3,1,0.7758,0.442,1,14.709,3,0.2705,21.79,0,0.1219,0.0,0
74028.2,611,3.95,27403.22,120,26,3655.71,2,1,1,0.6814,0.3702,0,1.225,2,0.2022,55.71,0,0.0796,24.43,0
70146.93,591,0.31,40019.24,120,53,9988.65,2,2,0,1.8457,0.5705,0,3.722,0,0.0188,37.03,0,0.0078,1.73,0
69001.31,633,2.37,28396.61,24,29,0.0,3,2,0,0.0988,0.4115,0,28.311,4,0.3713,26.48,0,0.1724,12.1,0
48026.73,713,0.11,38220.24,12,27,0.0,0,0,1,0.191,0.7958,1,41.681,3,0.0615,116.3,0,0.0921,7.45,0
54647.35,595,3.51,81687.44,60,37,0.0,0,2,1,0.3588,1.4948,0,4.584,2,0.2349,52.91,3,0.1131,0.0,0
25543.76,543,4.29,54796.64,12,39,11297.51,1,2,1,5.8222,2.1452,0,15.371,3,0.1241,21.11,0,0.0858,29.44,0
14727.28,743,7.52,14155.7,60,38,1332.19,2,1,1,1.3162,0.9612,0,17.281,3,0.1538,61.77,1,0.1024,0.67,0
53238.9,675,4.31,11184.5,120,22,16516.37,1,2,1,3.7732,0.2101,0,8.206,3,0.3609,68.8,0,0.1391,53.06,1
58582.7,730,10.66,43811.98,120,41,0.0,0,2,0,0.1795,0.7479,1,5.554,2,0.212,60.57,1,0.0931,10.77,0
95329.59,708,2.18,70200.07,84,47,8135.4,0,1,1,1.2008,0.7364,0,4.748,1,0.0496,105.16,0,0.0304,0.0,0
116335.64,836,1.02,11165.43,84,36,5575.79,1,2,1,0.5982,0.096,1,11.905,2,0.3348,31.17,0,0.1216,5.85,0
116250.1,740,1.36,28670.53,24,21,6378.33,0,3,0,0.7176,0.2466,1,10.272,4,0.1769,70.53,0,0.1088,6.01,0
28313.3,574,4.28,153674.49,120,34,6401.09,0,3,1,4.0156,5.4276,0,29.618,0,0.2508,87.46,2,0.1024,27.74,0
40386.64,682,1.37,27594.87,84,24,7716.61,0,0,0,2.4568,0.6833,0,28.732,1,0.336,56.85,0,0.1219,0.64,0
63843.1,589,10.78,169703.38,12,21,2150.84,2,3,1,1.0422,2.6581,0,16.365,2,0.2443,66.41,0,0.1027,0.0,0
197313.2,599,18.12,19238.32,60,30,0.0,2,1,0,0.0234,0.0975,1,9.518,2,0.1208,15.63,0,0.0661,7.35,0
110641.95,512,1.81,21579.81,36,54,5930.35,0,2,0,0.69,0.195,0,2.955,2,0.4163,12.65,0,0.1345,10.47,0
90732.28,614,19.0,20807.76,24,36,8246.35,1,2,1,1.1457,0.2293,1,11.474,3,0.0986,60.74,1,0.0837,0.0,0
39605.24,689,4.25,14307.34,36,33,4957.66,2,3,1,1.5888,0.3612,0,18.487,0,0.2613,24.3,0,0.0807,2.71,0
30159.05,634,1.49,10945.13,120,44,11200.42,3,1,1,4.5436,0.3629,0,11.413,1,0.3175,41.25,1,0.1104,27.27,0
75652.01,541,1.35,28458.23,48,43,25083.45,0,3,1,4.069,0.3762,0,7.282,2,0.1642,67.43,1,0.0826,17.13,0
26759.27,502,3.94,36104.12,24,21,9675.62,3,2,0,4.6628,1.3492,0,19.084,2,0.0522,14.53,0,0.057,33.16,0
42995.9,830,2.74,20621.58,84,57,2015.69,1,2,1,0.6777,0.4796,1,19.441,1,0.1372,19.91,0,0.0645,0.0,0
46021.88,669,20.88,24111.82,24,39,8132.87,2,2,1,2.2464,0.5239,0,50.872,3,0.1656,93.94,2,0.1408,15.27,0
117724.41,565,4.73,84115.73,48,46,9684.88,1,1,0,1.1587,0.7145,0,14.577,4,0.0934,30.66,2,0.1065,3.21,0
40332.65,681,3.59,61798.44,12,30,0.0,2,3,0,0.3677,1.5322,0,10.442,2,0.0973,97.18,0,0.061,10.19,0
12815.53,837,2.1,27774.13,12,21,4225.6,2,1,1,4.4768,2.1672,0,5.54,2,0.1772,59.26,1,0.0844,25.14,0
64695.35,695,11.03,43452.3,120,35,7794.13,1,2,1,1.6069,0.6716,0,7.812,1,0.1226,47.89,2,0.0662,20.75,0
33374.19,389,13.71,11342.64,60,24,16569.92,4,2,1,6.0394,0.3399,0,1.895,2,0.1843,11.39,0,0.0757,48.33,1
50183.78,850,6.62,39153.99,60,49,0.0,3,2,0,0.1873,0.7802,1,25.146,2,0.17,54.28,1,0.099,6.87,0
46737.98,473,10.53,31553.32,12,21,26183.96,1,2,0,6.8848,0.6751,0,12.431,0,0.0264,67.94,2,0.032,26.73,0
42169.93,621,3.39,25765.52,60,37,0.0,0,1,1,0.1466,0.611,1,18.249,1,0.0754,22.91,0,0.0481,0.0,0
75711.65,537,6.09,33567.93,12,43,0.0,0,2,1,0.1064,0.4434,1,4.129,2,0.3011,15.91,1,0.1142,0.0,0
21097.81,573,8.38,30219.81,24,41,0.0,0,3,1,0.3438,1.4324,0,6.072,1,0.1206,21.21,0,0.0492,0.0,0
36888.02,665,2.93,13990.51,84,31,0.0,2,2,0,0.091,0.3793,0,11.678,2,0.1456,45.91,1,0.0816,0.0,0
71411.98,453,23.99,97914.75,48,21,8044.15,0,2,1,1.6808,1.3711,0,11.53,0,0.1805,18.6,2,0.0697,2.66,0
34970.26,631,3.79,60963.55,84,21,6110.98,1,1,1,2.5154,1.7433,0,7.758,1,0.2524,32.2,1,0.0911,11.61,0
20234.74,743,1.56,25538.25,36,28,0.0,2,2,0,0.3029,1.2621,0,1.936,3,0.0886,31.47,0,0.0658,0.0,0
70806.45,564,4.39,10463.32,36,21,0.0,0,3,1,0.0355,0.1478,1,6.366,3,0.0555,20.4,1,0.0687,4.35,0
90916.98,514,5.37,6656.96,84,36,15529.35,1,1,0,2.0673,0.0732,0,6.217,2,0.0459,49.83,1,0.0522,2.3,0
47822.55,627,13.5,120940.93,48,28,9239.4,0,1,1,2.9254,2.529,0,4.977,1,0.2171,47.86,0,0.0724,0.0,0
16672.82,609,4.6,29352.12,120,22,31178.57,0,1,1,22.8628,1.7605,0,13.316,1,0.2651,77.2,0,0.0914,37.6,0
72278.6,586,0.97,53956.78,48,21,7013.2,1,2,1,1.3435,0.7465,0,19.852,4,0.2392,45.59,1,0.1398,10.36,0
19674.17,533,1.19,17735.55,24,21,10829.46,0,1,0,6.8216,0.9015,0,4.999,1,0.0718,23.77,1,0.0436,29.07,0
58095.27,686,7.32,26908.8,12,36,13895.54,0,1,1,2.9814,0.4632,0,2.851,2,0.0322,31.95,1,0.0459,2.73,0
30088.4,693,2.22,27816.47,24,28,1438.4,1,3,0,0.7955,0.9245,0,7.193,1,0.0261,39.09,0,0.0265,0.0,0
25902.33,544,2.56,38443.69,48,37,20831.82,0,1,1,10.0071,1.4842,0,14.034,0,0.3009,64.97,0,0.0869,30.02,0
38443.68,556,4.8,34836.27,60,36,7261.35,2,1,1,2.4841,0.9062,0,19.872,1,0.1031,62.14,0,0.0563,0.37,0
44319.78,652,2.34,18043.25,12,34,0.0,2,2,1,0.0977,0.4071,1,35.36,1,0.2229,76.06,0,0.0992,18.66,0
34395.65,553,0.48,17921.45,24,44,7600.35,0,1,0,2.7767,0.521,0,9.172,2,0.2063,109.56,1,0.0947,0.0,0
67764.03,656,0.11,31163.25,84,21,21926.52,0,0,1,3.9932,0.4599,0,3.523,2,0.3082,169.24,0,0.108,27.57,0
38355.83,772,0.68,10505.95,36,44,0.0,0,2,0,0.0657,0.2739,1,22.262,1,0.0656,11.01,1,0.0565,0.0,0
84044.78,634,6.33,19244.89,84,41,8852.71,2,1,1,1.319,0.229,0,11.291,2,0.2422,91.02,0,0.098,3.33,0
57219.23,530,8.76,29726.98,36,34,0.0,0,1,0,0.1247,0.5195,0,14.019,2,0.1385,12.22,0,0.0743,0.0,0
33401.08,675,6.3,42547.43,24,28,3915.78,1,2,0,1.7125,1.2738,0,9.43,2,0.0417,65.97,0,0.0463,8.55,0
30446.71,624,2.56,87311.1,60,37,14788.84,2,2,1,6.517,2.8677,0,1.757,2,0.1665,35.39,0,0.0711,20.12,0
19808.71,626,1.22,24107.97,24,41,19926.56,1,3,0,12.3635,1.217,0,17.067,1,0.1458,25.78,0,0.0647,34.19,0
57520.88,682,2.55,33640.11,60,21,0.0,0,1,1,0.1404,0.5848,1,5.983,1,0.0422,47.14,1,0.037,0.08,0
40335.08,702,3.27,9761.62,24,43,13309.48,1,0,1,4.0178,0.242,0,3.715,2,0.2579,59.67,0,0.0956,25.84,0
13296.98,643,2.09,40848.64,84,56,5765.51,3,1,0,5.9404,3.072,0,16.131,3,0.4945,94.56,0,0.1791,31.36,0
36510.56,634,11.34,18195.28,120,36,8244.94,0,2,0,2.8295,0.4984,0,12.548,1,0.1057,44.86,1,0.0584,16.85,0
29864.66,825,7.14,26893.7,120,51,3289.4,1,1,0,1.5378,0.9005,0,21.996,4,0.2061,75.39,1,0.1334,13.43,0
116613.77,748,3.48,44771.32,84,42,0.0,1,2,1,0.0921,0.3839,1,12.139,2,0.1758,70.2,0,0.0821,0.0,0
19215.49,715,0.26,46004.49,12,39,0.0,0,2,1,0.5746,2.3941,0,3.355,0,0.1093,17.65,0,0.0301,7.57,0
22186.89,651,3.12,12772.68,84,29,0.0,2,3,0,0.1382,0.5757,0,35.8,1,0.0703,22.57,0,0.0614,14.04,0
90263.04,549,12.88,55340.9,60,33,0.0,1,2,1,0.1471,0.6131,0,29.772,6,0.1012,81.7,0,0.1341,23.66,0
103385.47,741,6.33,32039.72,48,26,0.0,1,2,1,0.0744,0.3099,1,6.216,0,0.3069,26.47,0,0.0819,9.16,0
32541.11,652,3.78,74881.8,84,47,9688.71,0,1,0,4.1251,2.3011,0,18.605,2,0.1654,43.45,0,0.0848,30.93,0
34625.75,588,11.84,84970.53,84,28,2799.28,1,3,1,1.5591,2.454,0,16.007,4,0.0671,53.79,0,0.0861,7.83,0
68797.97,618,4.14,93338.23,120,56,0.0,4,1,1,0.3256,1.3567,0,1.74,3,0.4888,37.87,0,0.1657,6.62,0
13630.91,553,2.34,13018.51,60,41,34736.95,3,0,1,30.81,0.9551,0,14.307,2,0.3786,28.0,1,0.1421,25.64,0
17612.14,735,0.68,42679.99,60,41,8500.51,0,1,0,6.3734,2.4233,0,13.344,2,0.0532,65.35,2,0.0674,8.44,0
42007.21,701,0.25,11786.26,36,22,0.0,2,2,0,0.0673,0.2806,0,3.736,1,0.2062,57.31,0,0.0687,6.56,0
114971.53,656,2.01,76568.64,60,44,3387.12,1,2,1,0.5134,0.666,1,15.565,2,0.1867,68.99,1,0.0951,10.78,0
38574.57,636,1.55,83989.84,48,34,47015.68,2,0,0,15.1485,2.1773,0,14.534,3,0.3682,15.71,0,0.1462,36.77,0
51819.16,578,0.49,62052.32,60,30,12209.26,3,0,1,3.1147,1.1975,0,7.631,0,0.1884,45.82,0,0.0535,38.72,0
91453.33,448,4.33,24934.57,36,29,903.85,0,3,0,0.184,0.2726,0,1.575,2,0.2006,10.22,0,0.0795,6.76,0
156183.46,512,12.18,46805.71,24,23,0.0,1,2,0,0.0719,0.2997,1,34.135,2,0.2706,20.89,2,0.1391,13.15,0
35693.84,573,7.5,22949.25,36,37,6936.26,0,2,0,2.4862,0.6429,0,10.531,2,0.2211,36.27,1,0.0996,8.28,0
48568.95,559,0.62,33155.05,36,35,12663.07,1,1,1,3.2925,0.6826,0,23.794,3,0.3888,54.76,1,0.1665,43.18,0
133536.53,666,0.24,30948.02,24,22,8040.79,1,1,1,0.7782,0.2318,0,8.619,4,0.3138,22.74,1,0.1491,20.21,0
21221.93,713,5.2,8964.94,12,42,1855.2,0,0,1,1.1504,0.4224,0,30.737,5,0.1289,31.2,0,0.1278,19.84,0
86264.17,628,7.18,19415.39,36,60,4728.04,0,3,1,0.7117,0.2251,1,10.349,1,0.2532,63.16,2,0.1009,0.0,0
27999.07,766,8.45,143782.73,48,21,3747.66,1,2,1,2.8387,5.1353,0,5.677,1,0.0507,24.3,1,0.0389,14.43,0
51862.94,569,3.5,31059.2,60,35,0.0,0,1,1,0.1437,0.5989,0,5.538,4,0.4291,51.2,1,0.1754,3.4,0
42897.1,627,0.98,36466.45,60,55,0.0,2,2,0,0.204,0.8501,0,16.15,0,0.0954,34.16,0,0.0373,6.22,0
28943.29,635,5.88,32674.95,24,28,5055.88,2,1,0,2.3671,1.1289,0,60.251,3,0.0447,28.66,2,0.1184,4.59,0
28546.62,738,5.18,25163.74,24,41,6492.01,1,1,1,2.9406,0.8815,0,7.023,0,0.0847,33.75,0,0.027,3.16,0
57069.66,649,11.57,33639.95,12,41,3894.22,1,3,1,0.9603,0.5895,1,12.755,2,0.2863,33.51,1,0.1177,12.77,0
84757.26,652,3.02,25221.29,60,44,29210.98,1,2,1,4.2071,0.2976,0,17.475,4,0.1208,11.39,0,0.1008,25.93,0
45644.81,491,1.39,7450.84,60,57,21039.47,1,1,1,5.5704,0.1632,0,4.81,2,0.0342,53.34,2,0.0556,19.02,0
50948.07,559,0.36,54778.22,48,21,21892.72,1,1,1,5.4145,1.0752,0,14.682,1,0.4338,34.69,0,0.1347,31.46,0
67113.85,738,1.47,93747.97,48,39,2839.99,3,3,1,0.843,1.3968,0,40.468,2,0.1156,12.82,0,0.0906,20.37,0
28727.49,453,7.64,15417.9,60,31,10930.3,0,2,0,4.6946,0.5367,0,10.131,4,0.2848,69.32,0,0.1356,27.24,0
73631.7,760,3.52,25125.74,36,36,15835.19,0,1,0,2.6626,0.3412,0,4.203,2,0.1252,45.95,0,0.0628,6.46,0
76929.04,684,3.68,87113.77,84,37,3387.18,0,1,1,0.8001,1.1324,0,6.184,4,0.4307,43.83,0,0.1688,1.66,0
205252.14,572,4.9,19902.25,120,33,2988.8,2,3,1,0.198,0.097,1,8.037,0,0.2214,84.68,1,0.0695,27.25,0
39860.56,565,2.07,42277.75,24,25,0.0,1,1,1,0.2546,1.0606,0,5.329,3,0.082,29.54,0,0.0669,0.0,0
38103.26,810,4.58,547161.06,48,25,0.0,1,2,1,3.4464,14.36,0,7.66,2,0.1102,33.73,0,0.0619,41.47,0
74826.79,767,4.87,49561.79,36,60,19738.6,0,1,1,3.3245,0.6624,0,14.773,3,0.4441,27.36,0,0.1653,40.97,0
76918.93,629,19.13,34363.03,36,21,18236.07,0,3,1,2.9522,0.4467,0,2.308,1,0.0383,17.78,2,0.0405,0.0,0
36523.17,652,5.89,58285.68,36,50,6153.7,2,2,0,2.4049,1.5959,0,8.784,2,0.1718,37.8,0,0.0783,0.0,0
